id,Total Microseconds,Minute,Seconds,Value
825,688488,0,0.688488,682.0
826,689320,0,0.68932,602.0
827,690152,0,0.690152,471.0
828,690988,0,0.690988,173.0
829,691820,0,0.69182,220.0
830,692652,0,0.692652,282.0
831,693488,0,0.693488,332.0
832,694320,0,0.69432,372.0
833,695152,0,0.695152,402.0
834,695988,0,0.695988,426.0
835,696820,0,0.69682,445.0
836,697652,0,0.697652,460.0
837,698488,0,0.698488,2.0
838,699320,0,0.69932,102.0
839,700152,0,0.700152,579.0
840,700988,0,0.700988,951.0
841,701820,0,0.70182,986.0
842,702652,0,0.702652,986.0
843,703488,0,0.703488,919.0
844,704320,0,0.70432,793.0
845,705152,0,0.705152,685.0
846,705988,0,0.705988,606.0
847,706820,0,0.70682,489.0
848,707656,0,0.707656,172.0
849,708488,0,0.708488,217.0
850,709320,0,0.70932,279.0
851,710156,0,0.710156,331.0
852,710988,0,0.710988,371.0
853,711820,0,0.71182,402.0
854,712656,0,0.712656,426.0
855,713488,0,0.713488,444.0
856,714320,0,0.71432,459.0
857,715156,0,0.715156,2.0
858,715988,0,0.715988,97.0
859,716820,0,0.71682,573.0
860,717656,0,0.717656,947.0
861,718488,0,0.718488,986.0
862,719320,0,0.71932,986.0
863,720156,0,0.720156,925.0
864,720988,0,0.720988,799.0
865,721820,0,0.72182,691.0
866,722656,0,0.722656,607.0
867,723488,0,0.723488,499.0
