id,Total Microseconds,Minute,Seconds,Value
667,556812,0,0.556812,2.0
668,557648,0,0.557648,85.0
669,558480,0,0.55848,613.0
670,559312,0,0.559312,986.0
671,560148,0,0.560148,987.0
672,560980,0,0.56098,986.0
673,561812,0,0.561812,986.0
674,562648,0,0.562648,917.0
675,563480,0,0.56348,769.0
676,564312,0,0.564312,655.0
677,565148,0,0.565148,463.0
678,565980,0,0.56598,91.0
679,566812,0,0.566812,148.0
680,567648,0,0.567648,225.0
681,568480,0,0.56848,288.0
682,569312,0,0.569312,337.0
683,570148,0,0.570148,375.0
684,570980,0,0.57098,405.0
685,571812,0,0.571812,428.0
686,572648,0,0.572648,446.0
687,573480,0,0.57348,2.0
688,574316,0,0.574316,80.0
689,575148,0,0.575148,607.0
690,575980,0,0.57598,986.0
691,576816,0,0.576816,985.0
692,577648,0,0.577648,985.0
693,578480,0,0.57848,986.0
694,579316,0,0.579316,932.0
695,580148,0,0.580148,785.0
696,580980,0,0.58098,644.0
697,581816,0,0.581816,459.0
698,582648,0,0.582648,85.0
699,583480,0,0.58348,144.0
700,584316,0,0.584316,222.0
701,585148,0,0.585148,285.0
702,585980,0,0.58598,335.0
703,586816,0,0.586816,374.0
704,587648,0,0.587648,404.0
705,588480,0,0.58848,427.0
706,589316,0,0.589316,446.0
707,590148,0,0.590148,2.0
708,590980,0,0.59098,61.0
709,591816,0,0.591816,597.0
710,592648,0,0.592648,986.0
711,593480,0,0.59348,985.0
712,594316,0,0.594316,986.0
713,595148,0,0.595148,986.0
714,595980,0,0.59598,926.0
715,596816,0,0.596816,758.0
716,597648,0,0.597648,640.0
717,598484,0,0.598484,463.0
718,599316,0,0.599316,91.0
719,600148,0,0.600148,148.0
720,600984,0,0.600984,225.0
721,601816,0,0.601816,288.0
722,602648,0,0.602648,338.0
723,603484,0,0.603484,376.0
724,604316,0,0.604316,405.0
725,605148,0,0.605148,429.0
726,605984,0,0.605984,447.0
727,606816,0,0.606816,2.0
728,607648,0,0.607648,67.0
729,608484,0,0.608484,610.0
730,609316,0,0.609316,986.0
731,610148,0,0.610148,985.0
732,610984,0,0.610984,986.0
733,611816,0,0.611816,986.0
734,612648,0,0.612648,901.0
735,613484,0,0.613484,756.0
736,614316,0,0.614316,650.0
737,615148,0,0.615148,523.0
738,615984,0,0.615984,92.0
739,616816,0,0.616816,144.0
740,617648,0,0.617648,222.0
741,618484,0,0.618484,286.0
742,619316,0,0.619316,336.0
743,620148,0,0.620148,374.0
744,620984,0,0.620984,404.0
745,621816,0,0.621816,427.0
746,622648,0,0.622648,445.0
747,623484,0,0.623484,2.0
748,624316,0,0.624316,45.0
749,625152,0,0.625152,603.0
750,625984,0,0.625984,986.0
751,626816,0,0.626816,986.0
752,627652,0,0.627652,986.0
753,628484,0,0.628484,986.0
754,629316,0,0.629316,904.0
755,630152,0,0.630152,760.0
756,630984,0,0.630984,677.0
757,631816,0,0.631816,522.0
758,632652,0,0.632652,90.0
759,633484,0,0.633484,143.0
760,634316,0,0.634316,220.0
761,635152,0,0.635152,284.0
762,635984,0,0.635984,335.0
763,636816,0,0.636816,373.0
764,637652,0,0.637652,403.0
765,638484,0,0.638484,427.0
766,639316,0,0.639316,445.0
767,640152,0,0.640152,2.0
768,640984,0,0.640984,61.0
769,641816,0,0.641816,597.0
770,642652,0,0.642652,985.0
771,643484,0,0.643484,985.0
772,644316,0,0.644316,986.0
773,645152,0,0.645152,985.0
774,645984,0,0.645984,908.0
775,646816,0,0.646816,792.0
776,647652,0,0.647652,672.0
777,648484,0,0.648484,510.0
778,649316,0,0.649316,83.0
779,650152,0,0.650152,138.0
780,650984,0,0.650984,217.0
781,651820,0,0.65182,282.0
782,652652,0,0.652652,332.0
783,653484,0,0.653484,371.0
784,654320,0,0.65432,402.0
785,655152,0,0.655152,426.0
786,655984,0,0.655984,444.0
787,656820,0,0.65682,2.0
788,657652,0,0.657652,28.0
789,658484,0,0.658484,601.0
790,659320,0,0.65932,985.0
791,660152,0,0.660152,986.0
792,660984,0,0.660984,985.0
793,661820,0,0.66182,986.0
794,662652,0,0.662652,934.0
795,663484,0,0.663484,788.0
796,664320,0,0.66432,662.0
797,665152,0,0.665152,505.0
798,665984,0,0.665984,84.0
799,666820,0,0.66682,139.0
800,667656,0,0.667656,218.0
801,668484,0,0.668484,282.0
802,669320,0,0.66932,333.0
803,670152,0,0.670152,372.0
804,670984,0,0.670984,403.0
805,671820,0,0.67182,427.0
806,672652,0,0.672652,445.0
807,673484,0,0.673484,2.0
808,674320,0,0.67432,22.0
809,675152,0,0.675152,585.0
810,675984,0,0.675984,985.0
811,676820,0,0.67682,986.0
812,677652,0,0.677652,986.0
813,678488,0,0.678488,986.0
814,679320,0,0.67932,927.0
815,680152,0,0.680152,779.0
816,680988,0,0.680988,656.0
817,681820,0,0.68182,521.0
818,682652,0,0.682652,85.0
819,683488,0,0.683488,138.0
820,684320,0,0.68432,217.0
821,685152,0,0.685152,282.0
822,685988,0,0.685988,332.0
823,686820,0,0.68682,372.0
824,687652,0,0.687652,402.0
825,688488,0,0.688488,426.0
826,689320,0,0.68932,444.0
827,690152,0,0.690152,2.0
828,690988,0,0.690988,39.0
829,691820,0,0.69182,575.0
830,692652,0,0.692652,986.0
831,693488,0,0.693488,985.0
832,694320,0,0.69432,986.0
833,695152,0,0.695152,986.0
834,695988,0,0.695988,923.0
835,696820,0,0.69682,779.0
836,697652,0,0.697652,658.0
837,698488,0,0.698488,566.0
838,699320,0,0.69932,86.0
839,700152,0,0.700152,137.0
840,700988,0,0.700988,216.0
841,701820,0,0.70182,281.0
842,702652,0,0.702652,331.0
843,703488,0,0.703488,371.0
844,704320,0,0.70432,402.0
845,705152,0,0.705152,426.0
846,705988,0,0.705988,444.0
847,706820,0,0.70682,2.0
848,707656,0,0.707656,54.0
849,708488,0,0.708488,573.0
850,709320,0,0.70932,986.0
851,710156,0,0.710156,986.0
852,710988,0,0.710988,986.0
853,711820,0,0.71182,986.0
854,712656,0,0.712656,918.0
855,713488,0,0.713488,774.0
856,714320,0,0.71432,683.0
857,715156,0,0.715156,561.0
858,715988,0,0.715988,83.0
859,716820,0,0.71682,134.0
860,717656,0,0.717656,214.0
861,718488,0,0.718488,280.0
862,719320,0,0.71932,330.0
863,720156,0,0.720156,371.0
864,720988,0,0.720988,402.0
865,721820,0,0.72182,425.0
866,722656,0,0.722656,443.0
867,723488,0,0.723488,1.0
868,724320,0,0.72432,50.0
