id,Total Microseconds,Minute,Seconds,Value
61107,50920164,0,50.920162,501.0
61108,50920996,0,50.920998,506.0
61109,50921832,0,50.921833,507.0
61110,50922664,0,50.922665,507.0
61111,50923500,0,50.9235,510.0
61112,50924332,0,50.92433,512.0
61113,50925164,0,50.925163,514.0
61114,50926000,0,50.926,513.0
61115,50926832,0,50.92683,513.0
61116,50927664,0,50.927666,502.0
61117,50928500,0,50.9285,518.0
61118,50929332,0,50.929333,515.0
61119,50930164,0,50.930164,515.0
61120,50931000,0,50.931,512.0
61121,50931832,0,50.93183,492.0
61122,50932664,0,50.932663,510.0
61123,50933500,0,50.9335,507.0
61124,50934332,0,50.934334,513.0
61125,50935164,0,50.935165,503.0
61126,50936000,0,50.936,495.0
61127,50936832,0,50.936832,506.0
61128,50937664,0,50.937664,508.0
61129,50938500,0,50.9385,517.0
61130,50939332,0,50.93933,510.0
61131,50940164,0,50.940163,496.0
61132,50941000,0,50.941,507.0
61133,50941832,0,50.941833,507.0
61134,50942664,0,50.942665,512.0
61135,50943500,0,50.9435,510.0
61136,50944332,0,50.944332,509.0
61137,50945164,0,50.945164,514.0
61138,50946000,0,50.946,516.0
61139,50946832,0,50.94683,521.0
61140,50947668,0,50.947666,514.0
61141,50948500,0,50.9485,506.0
61142,50949332,0,50.949333,510.0
61143,50950168,0,50.95017,502.0
61144,50951000,0,50.951,504.0
61145,50951832,0,50.95183,506.0
61146,50952668,0,50.952667,511.0
61147,50953500,0,50.9535,510.0
61148,50954332,0,50.95433,504.0
61149,50955168,0,50.95517,514.0
61150,50956000,0,50.956,511.0
61151,50956832,0,50.956833,516.0
61152,50957668,0,50.95767,511.0
61153,50958500,0,50.9585,504.0
61154,50959332,0,50.95933,512.0
61155,50960168,0,50.960167,509.0
61156,50961000,0,50.961,523.0
61157,50961832,0,50.96183,509.0
61158,50962668,0,50.96267,496.0
61159,50963500,0,50.9635,513.0
61160,50964332,0,50.964333,507.0
61161,50965168,0,50.965168,503.0
61162,50966000,0,50.966,511.0
61163,50966832,0,50.96683,508.0
61164,50967668,0,50.967667,512.0
61165,50968500,0,50.9685,509.0
61166,50969332,0,50.969334,515.0
61167,50970168,0,50.97017,512.0
61168,50971000,0,50.971,508.0
61169,50971832,0,50.971832,506.0
61170,50972668,0,50.972668,506.0
61171,50973500,0,50.9735,518.0
61172,50974336,0,50.974335,513.0
61173,50975168,0,50.975166,502.0
61174,50976000,0,50.976,505.0
61175,50976836,0,50.976837,507.0
61176,50977668,0,50.97767,513.0
61177,50978500,0,50.9785,508.0
61178,50979336,0,50.979336,512.0
61179,50980168,0,50.980167,514.0
61180,50981000,0,50.981,492.0
61181,50981836,0,50.981834,512.0
61182,50982668,0,50.98267,514.0
61183,50983500,0,50.9835,514.0
61184,50984336,0,50.984337,505.0
61185,50985168,0,50.98517,497.0
61186,50986000,0,50.986,518.0
61187,50986836,0,50.986835,511.0
61188,50987668,0,50.987667,514.0
61189,50988500,0,50.9885,508.0
61190,50989336,0,50.989334,497.0
61191,50990168,0,50.99017,506.0
61192,50991000,0,50.991,505.0
61193,50991836,0,50.991837,512.0
61194,50992668,0,50.99267,512.0
61195,50993500,0,50.9935,508.0
61196,50994336,0,50.994335,509.0
61197,50995168,0,50.995167,508.0
61198,50996000,0,50.996,517.0
61199,50996836,0,50.996838,514.0
61200,50997668,0,50.99767,507.0
61201,50998500,0,50.9985,509.0
61202,50999336,0,50.999336,513.0
61203,51000168,0,51.000168,525.0
61204,51001000,0,51.001,511.0
61205,51001836,0,51.001835,513.0
61206,51002668,0,51.002666,512.0
61207,51003504,0,51.003506,505.0
61208,51004336,0,51.004337,516.0
61209,51005168,0,51.00517,508.0
61210,51006004,0,51.006004,509.0
61211,51006836,0,51.006836,510.0
61212,51007668,0,51.007668,508.0
61213,51008504,0,51.008503,515.0
61214,51009336,0,51.009335,510.0
61215,51010168,0,51.010166,511.0
61216,51011004,0,51.011005,512.0
61217,51011836,0,51.011837,492.0
61218,51012668,0,51.01267,509.0
61219,51013504,0,51.013504,509.0
61220,51014336,0,51.014336,514.0
61221,51015168,0,51.015167,507.0
61222,51016004,0,51.016003,498.0
61223,51016836,0,51.016834,508.0
61224,51017668,0,51.01767,508.0
61225,51018504,0,51.018505,507.0
61226,51019336,0,51.019337,509.0
61227,51020168,0,51.02017,498.0
61228,51021004,0,51.021004,518.0
61229,51021836,0,51.021835,518.0
61230,51022668,0,51.022667,517.0
61231,51023504,0,51.023502,516.0
61232,51024336,0,51.024338,507.0
61233,51025168,0,51.02517,515.0
61234,51026004,0,51.026005,509.0
61235,51026836,0,51.026836,515.0
61236,51027672,0,51.02767,509.0
61237,51028504,0,51.028503,502.0
61238,51029336,0,51.029335,503.0
61239,51030172,0,51.03017,510.0
61240,51031004,0,51.031006,508.0
61241,51031836,0,51.031837,509.0
61242,51032672,0,51.032673,511.0
61243,51033504,0,51.033504,511.0
61244,51034336,0,51.034336,498.0
61245,51035172,0,51.03517,522.0
61246,51036004,0,51.036003,516.0
61247,51036836,0,51.036835,522.0
61248,51037672,0,51.03767,518.0
61249,51038504,0,51.038506,495.0
61250,51039336,0,51.039337,508.0
61251,51040172,0,51.040173,510.0
61252,51041004,0,51.041004,504.0
61253,51041836,0,51.041836,504.0
61254,51042672,0,51.04267,495.0
61255,51043504,0,51.043503,503.0
61256,51044336,0,51.044334,507.0
61257,51045172,0,51.045174,515.0
61258,51046004,0,51.046005,508.0
61259,51046836,0,51.046837,499.0
61260,51047672,0,51.047672,510.0
61261,51048504,0,51.048504,506.0
61262,51049336,0,51.049335,507.0
61263,51050172,0,51.05017,517.0
61264,51051004,0,51.051003,509.0
61265,51051836,0,51.051834,512.0
61266,51052672,0,51.052673,514.0
61267,51053504,0,51.053505,510.0
61268,51054340,0,51.05434,514.0
61269,51055172,0,51.055172,514.0
61270,51056004,0,51.056004,517.0
61271,51056840,0,51.05684,509.0
61272,51057672,0,51.05767,509.0
61273,51058504,0,51.058502,508.0
61274,51059340,0,51.05934,519.0
61275,51060172,0,51.060173,508.0
61276,51061004,0,51.061005,494.0
61277,51061840,0,51.06184,514.0
61278,51062672,0,51.06267,514.0
61279,51063504,0,51.063503,513.0
61280,51064340,0,51.06434,510.0
61281,51065172,0,51.06517,498.0
61282,51066004,0,51.066006,512.0
61283,51066840,0,51.06684,513.0
61284,51067672,0,51.067673,520.0
61285,51068504,0,51.068504,512.0
61286,51069340,0,51.06934,502.0
61287,51070172,0,51.07017,511.0
61288,51071004,0,51.071003,509.0
61289,51071840,0,51.07184,525.0
61290,51072672,0,51.072674,507.0
61291,51073504,0,51.073505,496.0
61292,51074340,0,51.07434,511.0
61293,51075172,0,51.075172,516.0
61294,51076004,0,51.076004,516.0
61295,51076840,0,51.07684,512.0
61296,51077672,0,51.07767,505.0
61297,51078504,0,51.078503,515.0
61298,51079340,0,51.07934,514.0
61299,51080172,0,51.080173,523.0
61300,51081004,0,51.081005,510.0
61301,51081840,0,51.08184,508.0
61302,51082672,0,51.082672,510.0
61303,51083508,0,51.083508,508.0
61304,51084340,0,51.08434,505.0
61305,51085172,0,51.08517,504.0
61306,51086008,0,51.086006,509.0
61307,51086840,0,51.08684,507.0
61308,51087672,0,51.087673,488.0
61309,51088508,0,51.08851,507.0
61310,51089340,0,51.08934,509.0
61311,51090172,0,51.09017,523.0
61312,51091008,0,51.091007,516.0
61313,51091840,0,51.09184,496.0
61314,51092672,0,51.09267,517.0
61315,51093512,0,51.093513,519.0
61316,51094340,0,51.09434,506.0
61317,51095172,0,51.095173,506.0
61318,51096008,0,51.09601,506.0
61319,51096840,0,51.09684,508.0
61320,51097672,0,51.09767,507.0
61321,51098508,0,51.098507,511.0
61322,51099340,0,51.09934,512.0
61323,51100172,0,51.10017,500.0
61324,51101008,0,51.10101,504.0
61325,51101840,0,51.10184,510.0
61326,51102672,0,51.102673,507.0
61327,51103508,0,51.103508,507.0
61328,51104340,0,51.10434,504.0
61329,51105172,0,51.10517,513.0
61330,51106008,0,51.106007,511.0
61331,51106840,0,51.10684,511.0
61332,51107672,0,51.107674,509.0
61333,51108508,0,51.10851,513.0
61334,51109340,0,51.10934,514.0
61335,51110176,0,51.110176,508.0
61336,51111008,0,51.111008,514.0
61337,51111840,0,51.11184,512.0
61338,51112676,0,51.112675,520.0
61339,51113508,0,51.113506,522.0
