id,Total Microseconds,Minute,Seconds,Value
808,670152,0,0.670152,511.0
809,670984,0,0.670984,508.0
810,671820,0,0.67182,512.0
811,672652,0,0.672652,505.0
812,673484,0,0.673484,510.0
813,674320,0,0.67432,515.0
814,675152,0,0.675152,510.0
815,675984,0,0.675984,512.0
816,676820,0,0.67682,511.0
817,677652,0,0.677652,507.0
818,678484,0,0.678484,508.0
819,679320,0,0.67932,508.0
820,680152,0,0.680152,502.0
821,680988,0,0.680988,506.0
822,681820,0,0.68182,511.0
823,682652,0,0.682652,508.0
824,683488,0,0.683488,515.0
825,684320,0,0.68432,513.0
826,685152,0,0.685152,511.0
827,685988,0,0.685988,512.0
828,686820,0,0.68682,512.0
829,687652,0,0.687652,509.0
830,688488,0,0.688488,508.0
831,689320,0,0.68932,510.0
832,690152,0,0.690152,507.0
833,690988,0,0.690988,511.0
834,691820,0,0.69182,514.0
835,692652,0,0.692652,514.0
836,693488,0,0.693488,513.0
837,694320,0,0.69432,516.0
838,695152,0,0.695152,511.0
839,695988,0,0.695988,512.0
840,696820,0,0.69682,509.0
841,697652,0,0.697652,505.0
842,698488,0,0.698488,506.0
843,699320,0,0.69932,505.0
844,700152,0,0.700152,511.0
845,700988,0,0.700988,514.0
846,701820,0,0.70182,509.0
847,702652,0,0.702652,515.0
848,703488,0,0.703488,513.0
849,704320,0,0.70432,509.0
850,705152,0,0.705152,511.0
851,705988,0,0.705988,511.0
852,706820,0,0.70682,505.0
853,707656,0,0.707656,509.0
854,708488,0,0.708488,512.0
855,709320,0,0.70932,512.0
856,710156,0,0.710156,512.0
857,710988,0,0.710988,512.0
858,711820,0,0.71182,511.0
859,712656,0,0.712656,509.0
860,713488,0,0.713488,511.0
861,714320,0,0.71432,505.0
862,715156,0,0.715156,510.0
863,715988,0,0.715988,513.0
864,716820,0,0.71682,510.0
865,717656,0,0.717656,512.0
866,718488,0,0.718488,506.0
867,719320,0,0.71932,510.0
868,720156,0,0.720156,511.0
869,720988,0,0.720988,513.0
870,721820,0,0.72182,510.0
871,722656,0,0.722656,508.0
872,723488,0,0.723488,512.0
873,724320,0,0.72432,506.0
